Torre,Fecha Hora,Profundidad [ft],Posicion Bloque [ft],Velocidad Bloque [ft/min],Carga Gancho [Klbs],Torque Llave Hid. max [lb-ft],Caudal [bbls/min],Presion Bomba [psi],RPM [rpm],Torque [lbs-ft],Peso Sobre Broca [Klbs],Strokes por minuto [spm],Contador Tuberia [Tubos]
SKAN-111,2026-04-09 00:33:07,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:33:11,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:33:15,1082.24,0.42,0.0,6.22,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 00:33:19,1082.24,0.42,0.0,6.2,0,0,12.52,0,8.54,0.0,0,36
SKAN-111,2026-04-09 00:33:23,1082.24,0.42,0.0,6.25,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:33:27,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:33:32,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:33:36,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:33:40,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:33:44,1082.24,0.42,0.0,6.25,0,0,12.52,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:33:48,1082.24,0.42,0.0,6.19,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:33:52,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:33:56,1082.24,0.42,0.0,6.13,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:34:00,1082.24,0.42,0.0,6.15,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:34:04,1082.24,0.42,0.0,6.18,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:34:08,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:13,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:34:17,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:21,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:25,1082.24,0.42,0.0,6.29,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:29,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:34:33,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:37,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:41,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:45,1082.24,0.42,0.0,6.25,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:34:50,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:34:54,1082.24,0.42,0.0,6.23,0,0,12.52,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:34:58,1082.24,0.42,0.0,6.23,0,0,13.45,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:35:02,1082.24,0.42,0.0,6.22,0,0,13.45,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:06,1082.24,0.42,0.0,6.23,0,0,13.45,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:35:10,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:14,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:18,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:22,1082.24,0.42,0.0,6.15,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:35:26,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:31,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 00:35:35,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:39,1082.24,0.42,0.0,6.18,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:35:43,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:35:47,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:35:51,1082.24,0.42,0.0,6.22,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:35:55,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:35:59,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:36:03,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:36:07,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 00:36:12,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:36:16,1082.24,0.42,0.0,6.23,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:36:20,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:36:24,1082.24,0.42,0.0,6.19,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:36:28,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:36:32,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:36:36,1082.24,0.42,0.0,6.25,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:36:40,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 00:36:44,1082.24,0.42,0.0,6.23,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:36:49,1082.24,0.42,0.0,6.23,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:36:53,1082.24,0.42,0.0,6.2,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:36:57,1082.24,0.42,0.0,6.22,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:37:01,1082.24,0.42,0.0,6.23,0,0,13.77,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:37:05,1082.24,0.42,0.0,6.18,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:09,1082.24,0.42,0.0,6.18,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:37:13,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:17,1082.24,0.42,0.0,6.27,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:21,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:37:25,1082.24,0.42,0.0,6.2,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:37:30,1082.24,0.42,0.0,6.22,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:34,1082.24,0.42,0.0,6.23,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:37:38,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:37:42,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:46,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:37:50,1082.24,0.42,0.0,6.22,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:37:54,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:37:58,1082.24,0.42,0.0,6.25,0,0,13.77,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:38:02,1082.24,0.42,0.0,6.26,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:38:06,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 00:38:11,1082.24,0.42,0.0,6.19,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:38:15,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:38:19,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:38:23,1082.24,0.42,0.0,6.2,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:38:27,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:38:31,1082.24,0.42,0.0,6.22,0,0,13.77,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:38:35,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 00:38:39,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 00:38:43,1082.24,0.42,0.0,6.23,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 00:38:47,1082.24,0.42,0.0,6.22,0,0,13.14,0,23.47,0.0,0,36
